Latitude,Longitude,Address,Qualifying Rules,Evidence,Confidence,Nearest Pharmacy (km),Nearest Pharmacy Name,POI Name,POI Type,Region,Date Scanned,Pop 5km,Pop 10km,Pop 15km,Nearest Town,Nearest Town Pop,Nearest Town Dist (km),Opportunity Score,Pharmacy Count 5km,Pharmacy Count 10km,Pharmacy Count 15km,Chain Count,Independent Count,Competition Score,Nearest Competitors,Composite Score,Growth Indicator,Growth Details
-19.8276291,147.2279558,,Item 131,"Near 'Rapisdara Melons' (supermarket); straight-line 26.67 km, est. route 34.67 km from nearest pharmacy. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,26.67,Alliance Pharmacy Home Hill,Rapisdara Melons,supermarket,QLD,2026-02-14T22:02:22.643053,100,100,100,Unknown,0,-1,105.0,0,0,0,0,0,0.0,,2667.0,,
-17.0930134,145.7916302,,Item 133,"Supermarket 'Supa IGA Gordonvale' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 1.92 km). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,1.92,Gordonvale Discount Drug Store,Supa IGA Gordonvale,supermarket,QLD,2026-02-14T22:02:22.746052,6611,18020,26698,Gordonvale,6035,1.88,9370.4,1,2,7,5,2,12.5,"Gordonvale Discount Drug Store (1.9km, ind)",2562.8,,
-27.3925927,153.0117611,,Item 133,"Supermarket 'Woolworths Metro' (est. GLA 3,500 sqm, brand: woolworths) with no adjacent pharmacy (nearest 1.46 km). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,1.46,Discount Drug Store North West Plaza,Woolworths Metro,supermarket,QLD,2026-02-14T22:02:22.620053,1822050,798186,1780752,Stafford Heights,6992,0.4,478911.6,41,151,234,115,119,483.5,"Discount Drug Store North West Plaza (1.5km, ind); Optimal Pharmacy Plus Stafford (1.6km, ind); Chemist Warehouse (1.9km, chain)",2405.3,,
-27.9692551,153.3758584,,Item 133,"Supermarket 'Spano's Supa IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 1.09 km). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,1.09,Ashmore City Chempro Chemist,Spano's Supa IGA,supermarket,QLD,2026-02-14T22:02:22.758052,587320,607765,607765,Gold Coast,607665,5.29,316037.8,40,86,128,41,87,274.5,"Ashmore City Chempro Chemist (1.1km, ind); HPS Pharmacies Gold Coast (1.1km, ind); Chempro (1.2km, ind)",2404.6,,
-27.9665,153.3982,"Ewan Street, Southport, Gold Coast City, Queensland, 4215, Australia",Item 136,"Medical centre 'SmartClinics Southport' — 12 GPs (9.6 est. FTE), open 84hrs/wk (meets 70hr requirement) — nearest pharmacy 1.00 km [source: manual_research]. Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",95%,1.00,Southport Pharmacy,SmartClinics Southport,medical_centre,QLD,2026-02-14T22:02:22.532515,196349,607765,607765,Gold Coast,607665,4.3,461901.4,38,87,126,39,87,270.5,"Southport Pharmacy (1.0km, ind); Southport Chempro Chemist (1.1km, ind); TerryWhite Chemmart Queen St Village (1.1km, chain)",2238.5,,
-18.125357,145.7998818,,Item 131,"Near 'Jumbun Medical Clinic' (gp); straight-line 25.01 km, est. route 32.51 km from nearest pharmacy",70%,25.01,LiveLife Pharmacy Tully,Jumbun Medical Clinic,gp,QLD,2026-02-14T22:02:22.648052,88,88,88,Unknown,0,-1,92.4,0,0,0,0,0,0.0,,2200.9,,
-27.9468857,153.3954236,,Item 133,"Supermarket 'Aldi' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 865 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.87,Labrador Chempro Chemist,Aldi,supermarket,QLD,2026-02-14T22:02:22.714052,507433,607765,607765,Gold Coast,607665,6.45,212717.8,33,79,123,40,83,255.0,"Labrador Chempro Chemist (0.9km, ind); Labrador Park Pharmacy (1.2km, ind); Chirn Park Chempro Chemist (1.2km, ind)",2065.5,,
-27.9671,153.401,"West King Lane, Southport, Gold Coast City, Queensland, 4215, Australia",Item 136,"Medical centre 'Gold Coast Medical Centre' — 12 GPs (9.6 est. FTE), open 84hrs/wk (meets 70hr requirement) — nearest pharmacy 829 m [source: manual_research]. Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",95%,0.83,Southport Chempro Chemist,Gold Coast Medical Centre,medical_centre,QLD,2026-02-14T22:02:22.533515,196349,607765,607765,Gold Coast,607665,4.14,288688.4,41,87,128,40,88,276.0,"Southport Chempro Chemist (0.8km, ind); TerryWhite Chemmart Queen St Village (0.9km, chain); Southport Pharmacy (0.9km, ind)",1821.1,,
-28.0749407,153.36348775,,"Item 133, Item 134","Supermarket 'Aldi' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 615 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Shopping centre 'Mudgeeraba Motor Mart' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain",70%,0.62,Medicines Plus Mudgeeraba,Aldi,supermarket,QLD,2026-02-14T22:02:22.703052,306201,617527,617527,Mudgeeraba,13204,0.84,216134.4,17,69,113,29,84,213.5,"Medicines Plus Mudgeeraba (0.5km, ind); Medicines Plus Bell Central (0.6km, ind); Unknown Pharmacy (0.6km, ind)",1784.9,,
-26.6181772,152.9562451,,Item 135,"Hospital 'Nambour Selangor Private Hospital' (0 beds, type: private) with no pharmacy in complex (nearest 982 m). Private hospital, bed count unknown — requires verification; Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",55%,0.98,Priceline Pharmacy Nambour Plaza,Nambour Selangor Private Hospital,hospital,QLD,2026-02-14T22:02:22.843052,20918,136690,314692,Nambour,20918,0.92,37589.8,6,12,44,27,17,75.5,"Priceline Pharmacy Nambour Plaza (1.0km, chain); Priceline Pharmacy (1.0km, chain); Nambour Friendlies Day & Night Chemist (1.0km, chain)",1751.1,,
-26.7220843,153.0588939,,Item 133,"Supermarket 'Chancellor Park IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 843 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.84,TerryWhite Chemmart Chancellor Park,Chancellor Park IGA,supermarket,QLD,2026-02-14T22:02:22.754053,146163,286461,317917,Sunshine Coast,284131,8.27,93099.8,7,51,74,42,32,153.0,"TerryWhite Chemmart Chancellor Park (0.8km, chain); TerryWhite Chemmart Chancellor (1.0km, chain); Priceline Pharmacy Chancellor Park (1.1km, chain)",1562.5,,
-28.0854795,153.4092034,,Item 133,"Supermarket 'Aldi' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 583 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.58,Chemist Warehouse Varsity Lakes,Aldi,supermarket,QLD,2026-02-14T22:02:22.678052,323901,617934,618295,Varsity Lakes,14366,0.86,216276.9,32,74,113,29,84,233.5,"Chemist Warehouse Varsity Lakes (0.6km, chain); TerryWhite Chemmart (1.1km, chain); Chemist Warehouse (1.5km, chain)",1528.4,,
-27.5270449,153.0965875,,Item 133,"Supermarket 'ALDI' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 952 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.95,Metropol Pharmacy Carindale,ALDI,supermarket,QLD,2026-02-14T22:02:22.686053,1667538,792221,1773968,Mansfield,8880,0.69,277277.3,25,137,271,126,145,496.0,"Metropol Pharmacy Carindale (1.0km, ind); Cresthaven Pharmacy (1.4km, ind); Mt Gravatt Plaza Chempro Chemist (1.9km, ind)",1514.3,,
-27.4686374,152.9870831,,Item 134,"Shopping centre 'Bradboy' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain",55%,1.02,Rosalie Village Pharmacy,Bradboy,shopping_centre,QLD,2026-02-14T22:02:22.793052,196349,785398,1767964,Red Hill,5975,2.53,345575.1,66,166,263,138,125,564.0,"Rosalie Village Pharmacy (1.0km, ind); Bardon Pharmacy (1.2km, ind); The Wesley Pharmacy (1.4km, ind)",1417.9,,
-27.55705,153.077,"12, Hagen Street, Upper Mount Gravatt, City of Brisbane, Queensland, 4122, Australia","Item 132, Item 136","Major shopping centre 'Westfield Garden City' (GLA 97,000 sqm, est. 300 tenants) with no pharmacy within 200 m. Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment. | Medical centre 'Upper Mount Gravatt Medical Centre' — 9 GPs (7.2 est. FTE), open 70hrs/wk (meets 70hr requirement) — nearest pharmacy 325 m [source: manual_research]. Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",95%,0.33,TerryWhite Chemmart Upper Mount Gravatt,Upper Mount Gravatt Medical Centre,medical_centre,QLD,2026-02-14T22:02:22.529947,1466779,2137023,1767145,Robertson,4870,2.09,609051.6,36,119,276,134,142,498.0,"TerryWhite Chemmart Upper Mount Gravatt (0.4km, chain); Priceline Pharmacy Garden City (0.4km, chain); Ramsay Pharmacy (0.7km, ind)",1413.3,,
-27.4221155,153.0637716,,Item 134,"Shopping centre 'Hendra Hardware' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain",55%,0.88,Oriel Park Pharmacy,Hendra Hardware,shopping_centre,QLD,2026-02-14T22:02:22.795053,2079870,785398,1767145,Kalinga,2144,2.17,215984.5,36,159,247,118,129,501.0,"Oriel Park Pharmacy (0.9km, ind); Clayfield Day & Night Pharmacy (0.9km, ind); TerryWhite Chemmart Clayfield (0.9km, chain)",1376.8,,
-27.5725596,153.0613968,,Item 135,"Hospital 'Sunnybank Private Hospital' (0 beds, type: private) with no pharmacy in complex (nearest 286 m). Private hospital, bed count unknown — requires verification; Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",55%,0.29,Sunnybank Pharmacy,Sunnybank Private Hospital,hospital,QLD,2026-02-14T22:02:22.819053,1345085,2015330,1777488,Sunnybank,8892,0.64,332529.5,40,116,261,126,135,480.0,"Sunnybank Pharmacy (0.3km, ind); TerryWhite Chemmart Sunnybank Plaza (0.3km, chain); Chemist Warehouse (0.3km, chain)",1215.1,,
-19.2752769,146.7707113,,Item 134,"Shopping centre 'Warrina Shopping Centre' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain",55%,0.84,Chemist Warehouse,Warrina Shopping Centre,shopping_centre,QLD,2026-02-14T22:02:22.798052,142367,173724,173724,Townsville,173724,5.95,47774.1,26,46,50,18,32,131.0,"Chemist Warehouse (0.8km, chain); TerryWhite Chemmart Currajong (1.0km, chain); Cate's Chemist TAIHS (1.4km, ind)",1105.5,,
-27.53163525,153.26602065,,"Item 133, Item 134","Supermarket 'IGA on Bloomfield' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 686 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Shopping centre 'Pizza Hut' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain",65%,0.69,TerryWhite Chemmart Cleveland,IGA on Bloomfield,supermarket,QLD,2026-02-14T22:02:22.761052,172930,175073,179061,Cleveland,15851,0.6,56898.7,10,34,53,23,30,108.5,"TerryWhite Chemmart Cleveland (0.7km, chain); PharmaSave Cleveland Day and Night (1.6km, ind); Chemist Warehouse (1.9km, chain)",1103.2,,
-27.5609131,153.0839643,,Item 134,"Shopping centre 'Palmdale Shopping Centre' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain",55%,0.26,Healthyworld Pharmacy Garden City Lower Level,Palmdale Shopping Centre,shopping_centre,QLD,2026-02-14T22:02:22.794052,1371519,2041763,1767145,Wishart,11333,2.17,336890.9,36,109,274,133,141,485.5,"Healthyworld Pharmacy Garden City Lower Level (0.3km, ind); Priceline Pharmacy Garden City (0.3km, chain); TerryWhite Chemmart Garden City (0.3km, chain)",1091.2,,
-26.744009,153.1140737,,Item 135,"Hospital 'Sunshine Coast University Private Hospital' (0 beds, type: private) with no pharmacy in complex (nearest 529 m). Private hospital, bed count unknown — requires verification; Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",55%,0.53,LiveLife Pharmacy Birtinya,Sunshine Coast University Private Hospital,hospital,QLD,2026-02-14T22:02:22.845052,65666,276927,284131,Golden Beach,5646,7.99,76154.9,14,43,64,35,29,138.5,"LiveLife Pharmacy Birtinya (0.5km, ind); Pharmacy For Life Wurtulla (1.1km, ind); Lake Kawana Pharmacy (1.4km, ind)",1052.1,,
-27.4962031,153.0948098,,Item 133,"Supermarket 'Chris' IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 610 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.61,TerryWhite Chemmart Carina Day & Night,Chris' IGA,supermarket,QLD,2026-02-14T22:02:22.734052,1946834,800750,1782497,Carina Heights,6884,0.61,260243.8,28,149,264,130,134,506.0,"TerryWhite Chemmart Carina Day & Night (0.6km, chain); Priceline Pharmacy Carindale (1.0km, chain); Meadowlands Road Chemist (1.3km, ind)",963.4,,
-26.6628292,153.093029,,Item 133,"Supermarket 'Maud Street Grocer' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 527 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.53,Direct Chemist Outlet Maroochydore,Maud Street Grocer,supermarket,QLD,2026-02-14T22:02:22.769053,157079,284131,310091,Sunshine Coast,284131,0.93,92342.6,30,49,64,38,26,162.0,"Direct Chemist Outlet Maroochydore (0.5km, ind); Chemist Warehouse (0.6km, chain); Maroochy Day & Night Pharmacy (0.6km, ind)",923.9,,
-27.4734911,153.0349198,,Item 135,"Hospital 'Saint Vincent's Private Hospital Brisbane' (0 beds, type: religious) with no pharmacy in complex (nearest 694 m). Private hospital, bed count unknown — requires verification; Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",55%,0.69,Chemist Warehouse,Saint Vincent's Private Hospital Brisbane,hospital,QLD,2026-02-14T22:02:22.838052,196349,785398,1767145,Brisbane,2287896,1.23,215984.5,90,171,271,132,139,598.0,"Chemist Warehouse (0.7km, chain); Priceline Pharmacy (0.7km, chain); Priceline Pharmacy QUT Brisbane (0.8km, chain)",904.7,,
-25.5460942,152.6836764,,Item 133,"Supermarket 'Tinana Place Foodworks' (est. GLA 1,000 sqm, brand: foodworks) with no adjacent pharmacy (nearest 1.65 km) ⚠️ Foodworks GLA varies widely (500-1,500 sqm), requires verification. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",55%,1.65,Priceline Pharmacy,Tinana Place Foodworks,supermarket,QLD,2026-02-14T22:02:22.778053,22237,22840,22840,Maryborough,22237,2.06,10049.6,12,12,12,11,1,41.5,"Priceline Pharmacy (1.7km, chain); Priceline Pharmacy Station Square (1.7km, chain); Tinana Friendlies Pharmacy (1.7km, chain)",886.7,,
-26.62638065,152.96512959999998,,"Item 133, Item 134","Supermarket 'ALDI' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 402 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Shopping centre 'Price Busters' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain | Shopping centre 'Porters Industrial Sales' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain | Shopping centre 'CBC Nambour' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain | Shopping centre 'Johnson's Tyrepower - Nambour' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain | Shopping centre 'TMI - Tractors Machinery Implements' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain",70%,0.40,Priceline Pharmacy Nambour Plaza,ALDI,supermarket,QLD,2026-02-14T22:02:22.698053,20918,182793,314692,Nambour,20918,0.52,38386.5,6,13,48,29,19,81.5,"Priceline Pharmacy Nambour Plaza (0.4km, chain); Nambour Friendlies Day & Night Chemist (0.4km, chain); Priceline Pharmacy (0.8km, chain)",886.3,,
-27.4774659,152.9916817,,Item 135,"Hospital 'Toowong Private Hospital' (0 beds, type: private) with no pharmacy in complex (nearest 603 m). Private hospital, bed count unknown — requires verification; Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",55%,0.60,The Wesley Pharmacy,Toowong Private Hospital,hospital,QLD,2026-02-14T22:02:22.846052,196349,785398,1767145,West End,14730,1.69,215984.5,67,168,262,136,126,565.0,"The Wesley Pharmacy (0.6km, ind); Slade Pharmacy Wesley (0.6km, ind); Chemist Warehouse Toowong (0.8km, chain)",832.6,,
-27.444099,153.0078109,,Item 133,"Supermarket 'Aldi' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 608 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.61,Amcal Newmarket Compounding Pharmacy,Aldi,supermarket,QLD,2026-02-14T22:02:22.689052,196349,785398,1767964,Newmarket,5083,0.85,274889.3,79,183,255,129,126,581.5,"Amcal Newmarket Compounding Pharmacy (0.6km, chain); WholeLife Pharmacy & Healthfoods - Newmarket (0.8km, chain); Windsor Road Pharmacy (1.1km, ind)",822.5,,
-26.662298149999998,153.0828813,,"Item 133, Item 134","Supermarket 'Aldi' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 463 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Shopping centre 'Lexus Of Maroochydore' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain",70%,0.46,Emporio Pharmacy,Aldi,supermarket,QLD,2026-02-14T22:02:22.676053,157079,284131,310091,Sunshine Coast,284131,1.36,59667.5,30,49,65,38,27,163.0,"Emporio Pharmacy (0.5km, ind); TerryWhite Chemmart Sunshine Plaza Express (0.6km, chain); TerryWhite Chemmart (0.8km, chain)",797.0,,
-27.4739098,153.0179322,,Item 133,"Supermarket 'Woolworths Metro' (est. GLA 3,500 sqm, brand: woolworths) with no adjacent pharmacy (nearest 572 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.57,West End Discount Drug Store,Woolworths Metro,supermarket,QLD,2026-02-14T22:02:22.626053,196349,785398,1767145,Brisbane,2287896,0.78,294524.2,90,178,272,135,137,607.5,"West End Discount Drug Store (0.6km, ind); Priceline Pharmacy George St Brisbane (0.6km, chain); Priceline Pharmacy George Street (0.7km, chain)",735.7,,
-27.3939813,152.9930092,,Item 135,"Hospital 'North West Private Hospital' (0 beds, type: private) with no pharmacy in complex (nearest 434 m). Private hospital, bed count unknown — requires verification; Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",55%,0.43,Discount Drug Store North West Plaza,North West Private Hospital,hospital,QLD,2026-02-14T22:02:22.823052,1783567,799030,1781596,McDowall,7612,0.7,131840.0,39,148,231,113,118,474.5,"Discount Drug Store North West Plaza (0.4km, ind); Healthsave Everton Park Pharmacy (1.4km, ind); McDowall Discount Drug Store (1.6km, ind)",722.6,,
-27.3348785,153.0093797,,Item 133,"Supermarket 'Aldi' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 159 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.16,Chemist Warehouse,Aldi,supermarket,QLD,2026-02-14T22:02:22.688053,954216,1624460,1771350,Carseldine,9844,1.97,341136.6,35,98,182,90,92,360.0,"Chemist Warehouse (0.2km, chain); Chemist Warehouse Carseldine (0.3km, chain); Carseldine Chempro Chemist (1.2km, ind)",720.0,,
-27.4031821,153.0311317,,Item 133,"Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 452 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.45,Amcal Pharmacy Kedron,Coles,supermarket,QLD,2026-02-14T22:02:22.631057,1985983,798914,1781480,Kedron,9907,0.3,179755.6,52,163,250,120,130,525.0,"Amcal Pharmacy Kedron (0.5km, chain); Ace Pharmacy (0.6km, ind); Chemist Warehouse (1.0km, chain)",683.5,,
-27.4735167,152.9951229,,Item 135,"Hospital 'RiverCity Private Hospital' (0 beds, type: private) with no pharmacy in complex (nearest 487 m). Private hospital, bed count unknown — requires verification; Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",55%,0.49,The Wesley Pharmacy,RiverCity Private Hospital,hospital,QLD,2026-02-14T22:02:22.835052,196349,785398,1767145,West End,14730,1.64,129590.7,75,169,263,137,126,575.5,"The Wesley Pharmacy (0.5km, ind); Slade Pharmacy Wesley (0.6km, ind); Rosalie Village Pharmacy (0.8km, ind)",667.6,,
-27.3622265,153.0127749,,Item 133,"Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 136 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.14,Priceline Pharmacy Aspley,Coles,supermarket,QLD,2026-02-14T22:02:22.616053,1370625,2040869,1777723,Carseldine,9844,1.85,459195.5,37,118,220,113,107,431.5,"Priceline Pharmacy Aspley (0.1km, chain); Amcal+ Pharmacy Aspley (0.4km, chain); Aspley Day & Night Pharmacy (0.4km, ind)",660.6,,
-27.49380044,152.97770768,,"Item 133, Item 134","Supermarket 'Coles Local' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 408 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Shopping centre 'Bob Jane T-Mart' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Large supermarket present but only 20 est. tenants (needs 50+) | Shopping centre 'Cheesecake Shop' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Large supermarket present but only 20 est. tenants (needs 50+) | Shopping centre 'Orana Meat Group' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Large supermarket present but only 20 est. tenants (needs 50+) | Shopping centre 'Ride Indooroopilly' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Large supermarket present but only 20 est. tenants (needs 50+)",75%,0.41,Taringa Day & Night Chempro Chemist,Coles Local,supermarket,QLD,2026-02-14T22:02:22.632057,2248379,785398,1767145,Chelmer,3325,2.07,176714.5,39,150,251,127,124,503.5,"Chemist Warehouse Indooroopilly (0.3km, chain); Chemist Warehouse (0.5km, chain); Taringa Day & Night Chempro Chemist (0.5km, ind)",638.3,,
-27.4542373,153.0470045,,Item 133,"Supermarket 'Woolworths Metro' (est. GLA 3,500 sqm, brand: woolworths) with no adjacent pharmacy (nearest 463 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.46,TerryWhite Chemmart Gasworks,Woolworths Metro,supermarket,QLD,2026-02-14T22:02:22.614053,196349,785398,1767145,Hawthorne,5133,1.55,176714.5,78,170,265,132,133,579.0,"TerryWhite Chemmart Gasworks (0.5km, chain); Chemist Warehouse (0.8km, chain); Priceline Pharmacy James Street (0.8km, chain)",622.9,,
-16.9247807,145.7792832,,Item 132,"Major shopping centre 'Madison on Abbott' (GLA 20,000 sqm, est. 100 tenants) with no pharmacy within 200 m. Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",85%,0.32,Vitality Pharmacy Warehouse Orchid Plaza,Madison on Abbott,shopping_centre,QLD,2026-02-14T22:02:22.580053,153181,177394,190503,Cairns City,3798,0.65,45235.5,18,26,34,25,9,90.5,"Vitality Pharmacy Warehouse Orchid Plaza (0.3km, chain); Chemist Warehouse (0.8km, chain); TerryWhite Chemmart Cairns Central (0.8km, chain)",620.4,,
-27.50823945,153.05201814999998,,"Item 133, Item 134","Supermarket 'Seasons IGA Greenslopes' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 449 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Shopping centre 'IGA Marketplace' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain",65%,0.45,TerryWhite Chemmart Greenslopes,Seasons IGA Greenslopes,supermarket,QLD,2026-02-14T22:02:22.736053,2270475,794106,1775853,Coorparoo,17810,1.53,154850.7,50,168,288,141,147,576.5,"TerryWhite Chemmart Greenslopes (0.4km, chain); Ramsay Pharmacy Greenslopes (0.8km, ind); Healthyworld Pharmacy Stones Corner (1.1km, ind)",618.8,,
-27.5007836,153.0991327,,Item 135,"Hospital 'Belmont Private Hospital' (0 beds, type: private) with no pharmacy in complex (nearest 379 m). Private hospital, bed count unknown — requires verification; Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",55%,0.38,Priceline Pharmacy Carindale,Belmont Private Hospital,hospital,QLD,2026-02-14T22:02:22.837052,1870998,805127,1786874,Carina Heights,6884,0.25,132846.0,27,149,260,127,133,499.5,"Priceline Pharmacy Carindale (0.4km, chain); TerryWhite Chemmart Carina Day & Night (1.2km, chain); Meadowlands Road Chemist (1.3km, ind)",611.3,,
